country,state,county,name,lat,lng
VN,Vinh Long province,,Bình Minh,10.06821,105.82221
VN,An Giang Province,An Phú District,An Phú,10.81591,105.09038
VN,An Giang Province,Phú Tân District,Phú Mỹ,10.59236,105.35573
VN,Ba Ria-Vung Tau Province,,Thị Trấn Phú Mỹ,10.6036,107.054
VN,Lao Cai province,Bát Xát District,Bát Xát,22.54311,103.88989
VN,Son La province,Mai Sơn District,Hát Lót,21.19733,104.10595
VN,Tỉnh Thanh Hóa,,Thị Trấn Vân Du,20.15186,105.73097
VN,Thanh Hoa,Quảng Xương District,Quảng Xương,19.72948,105.78273
VN,Thanh Hoa,Nông Cống District,Nông Cống,19.62403,105.64941
VN,Thanh Hoa,Quan Sơn District,Quan Sơn,20.25909,104.94521
VN,Thanh Hoa,Như Xuân District,Yên Cát,19.66327,105.42854
VN,Thanh Hoa,Hoằng Hóa District,Bút Sơn,19.85797,105.85482
VN,Thanh Hoa,Bá Thước District,Cành Nàng,20.34803,105.22881
VN,Thanh Hoa,Hậu Lộc District,Hậu Lộc,19.91444,105.88615
VN,Thanh Hoa,Triệu Sơn District,Triệu Sơn,19.81913,105.60392
VN,Tỉnh Thanh Hóa,,Thị Trấn Sao Vàng,19.88862,105.46189
VN,Thanh Hoa,Yên Định District,Quán Lào,19.97153,105.65106
VN,Thanh Hoa,Hà Trung District,Hà Trung,20.01285,105.85322
VN,Thanh Hoa,Đông Sơn District,Rừng Thông,19.81906,105.73279
VN,Thanh Hoa,Thiệu Hóa District,Vạn Hà,19.88659,105.67879
VN,Hoà Bình province,Đà Bắc District,Đà Bắc,20.87714,105.25417
VN,Hoà Bình province,Tân Lạc District,Mường Khến,20.61441,105.27948
VN,Hoà Bình province,Yên Thủy District,Hàng Trạm,20.39472,105.6224
VN,Tỉnh Phú Thọ,Xã An Nghĩa,Thị Trấn Thanh Hà,20.59451,105.67929
VN,Hoà Bình province,Kim Bôi District,Bo,20.67264,105.53625
VN,Hoà Bình province,Lương Sơn District,Lương Sơn,20.87148,105.52568
VN,Hoà Bình province,,Kỳ Sơn,20.88668,105.35244
VN,Hoà Bình province,Cao Phong District,Cao Phong,20.70446,105.32063
VN,Ninh Binh province,Gia Viễn District,Me,20.34697,105.83615
VN,Ninh Binh province,Hoa Lư District,Thiên Tồn,20.29905,105.95198
VN,Tỉnh Ninh Bình,,Thị Trấn Bình Minh,19.99096,106.06268
VN,Ninh Binh province,Yên Mô District,Yên Thịnh,20.16245,106.00697
VN,Nam Dinh province,Xuân Trường District,Xuân Trường,20.29227,106.33275
VN,Nam Dinh province,Hải Hậu District,Yên Định,20.20145,106.29578
VN,Nam Định Province,Ý Yên District,Hanoi,20.32773,106.01208
VN,Nam Dinh province,Vụ Bản District,Gôi,20.33335,106.07826
VN,Nam Dinh province,Nam Trực District,Nam Giang,20.33322,106.17754
VN,Nam Dinh province,Trực Ninh District,Cổ Lễ,20.32336,106.26584
VN,,,Côn Đảo,8.70287,106.64892
VN,Ha Nam province,Kim Bảng District,Quế,20.58064,105.87266
VN,Ha Nam province,Lý Nhân District,Vĩnh Trụ,20.5602,106.02812
VN,Ha Nam province,,Bình Mỹ,20.49121,106.00955
VN,Ha Nam province,Thanh Liêm District,Thanh Lưu,20.47398,105.95268
VN,Thai Binh province,Hưng Hà District,Hưng Hà,20.5904,106.22445
VN,Thai Binh province,Vũ Thư District,Vũ Thư,20.43671,106.29116
VN,Thai Binh province,Đông Hưng District,Đông Hưng,20.55651,106.35532
VN,Bà Rịa - Vũng Tàu Province,Municipio Sucre,Thành Phố Bà Rịa,10.49626,107.1685
VN,Điện Biên Province,Tuần Giáo District,Thị Trấn Tuần Giáo,21.58992,103.42179
VN,Điện Biên Province,Mường Ảng District,Mường Ảng,21.51993,103.22294
VN,,Huyện An Lão,An Lão,20.82294,106.55575
VN,,Thị trấn Tiên Lãng,Tiên Lãng,20.72464,106.55391
VN,,Huyện Kiến Thụy,Núi Đối,20.75078,106.66894
VN,Quang Ninh Province,Hải Hà District,Quảng Hà,21.4506,107.75592
VN,Quang Ninh Province,,Trới,21.03141,106.99101
VN,Quang Ninh Province,Cô Tô District,Cô Tô,20.97268,107.76578
VN,Hải Dương Province,Thanh Miện District,Thanh Miện,20.78714,106.24623
VN,Hải Dương Province,Nam Sách District,Nam Sách,20.99205,106.33613
VN,Hải Dương Province,Gia Loc District,Gia Lộc,20.86783,106.3
VN,Hải Dương Province,Tứ Kỳ District,Tứ Kỳ,20.81914,106.40661
VN,Hải Dương Province,Thanh Hà District,Thanh Hà,20.89816,106.42612
VN,Hải Dương Province,Kim Thành District,Phú Thái,20.96278,106.5095
VN,Thai Nguyen province,Phú Lương District,Đu,21.73847,105.70388
VN,Thai Nguyen province,Phú Bình District,Hương Sơn,21.46014,105.97814
VN,Thai Nguyen province,Đồng Hỷ District,Chùa Hang,21.62384,105.84168
VN,Phu Tho Province,Thanh Thủy District,Thanh Thủy,21.17548,105.28388
VN,Phu Tho Province,Lâm Thao District,Lâm Thao,21.3201,105.29156
VN,,,Mê Linh,21.158,105.739
VN,Vinh Phuc Province,Vĩnh Tường District,Vĩnh Tường,21.2165,105.51249
VN,Vinh Phuc Province,Tam Dương District,Hợp Hòa,21.37525,105.54256
VN,Hung Yen Province,Van Giang District,Văn Giang,20.94301,105.93119
VN,Hung Yen Province,Yên Mỹ District,Yên Mỹ,20.88557,106.0356
VN,Hung Yen Province,Khoái Châu District,Khoái Châu,20.83912,105.97755
VN,Hung Yen Province,Kim Động District,Lương Bằng,20.74003,106.05998
VN,Hung Yen Province,Ân Thi District,Ân Thi,20.81835,106.09118
VN,Hung Yen Province,Phù Cừ District,Trần Cao,20.72952,106.17971
VN,Hung Yen Province,Tiên Lữ District,Vương,20.7011,106.11751
VN,,,Liên Quan,21.05723,105.57919
VN,,,Phúc Thọ,21.10345,105.54551
VN,,,Phùng,21.08902,105.65901
VN,,,Trôi,21.06953,105.70646
VN,,,Quốc Oai,20.99019,105.64088
VN,,,Thường Tín,20.86874,105.86125
VN,,,Phú Xuyên,20.74549,105.91363
VN,,,Đại Nghĩa,20.68667,105.74471
VN,,,Sóc Sơn,21.25782,105.84894
VN,,,Đông Anh,21.13962,105.84926
VN,,,Cầu Diễn,21.03929,105.76659
VN,,,Trâu Quỳ,21.01951,105.93694
VN,,,Cầu Giấy,21.03228,105.80073
VN,,,Thanh Xuân,20.99472,105.79977
VN,,,Đống Đa,21.013,105.825
VN,,,Hoàn Kiếm,21.02857,105.85064
VN,,,Hai Bà Trưng,21.01341,105.84772
VN,,,Tây Mỗ,21.00247,105.7457
VN,Nghe An province,Hưng Nguyên District,Hưng Nguyên,18.67165,105.62882
VN,Tỉnh Nghệ An,,Bản Na Hỷ,19.56361,104.53459
VN,Nghệ An Province,Con Cuông District,Thái Hòa,18.92031,104.97441
VN,Ha Tinh Province,Vũ Quang District,Vũ Quang,18.38385,105.5059
VN,Ha Tinh Province,Can Lộc District,Nghèn,18.45119,105.77969
VN,Quang Binh province,Tuyên Hóa District,Đồng Lê,17.88389,106.02536
VN,Quang Tri province,Đa Krông District,Krông Klang,16.68906,106.8874
VN,Thừa Thiên Huế Province,Nam Đông District,Khe Tre,16.1691,107.71793
VN,Thừa Thiên Huế Province,Quảng Điền District,Sịa,16.57452,107.51066
VN,Thừa Thiên Huế Province,A Lưới District,A Roàng Hai,16.11247,107.39699
VN,Thừa Thiên Huế Province,Phú Lộc District,Lăng Cô,16.23866,108.08041
VN,,,Thanh Khê,16.0706,108.19102
VN,,,Cẩm Lệ,16.01771,108.20381
VN,,,Sơn Trà,16.06068,108.23256
VN,,,Liên Chiểu,16.07272,108.15815
VN,,,Ngũ Hành Sơn,16.01618,108.25335
VN,,,Hòa Cường,16.04314,108.18209
VN,Quang Nam Province,Đông Giang District,Prao,15.92438,107.64814
VN,Quang Nam Province,Phước Sơn District,Khâm Đức,15.44508,107.79337
VN,Quang Nam Province,Núi Thành District,Núi Thành,15.43194,108.65946
VN,Quang Nam Province,Phú Ninh District,Phú Ninh,15.55473,108.41142
VN,Quang Ngai province,Trà Bồng District,Tây Trà,15.16948,108.35998
VN,Quang Ngai province,,Lý Sơn,15.37198,109.11891
VN,Kon Tum province,Đắk Glei District,Đắk Glei,15.08642,107.73577
VN,Kon Tum province,Sa Thầy District,Sa Thầy,14.41377,107.79339
VN,Kon Tum province,Đăk Hà District,Đắk Hà,14.51345,107.92102
VN,Kon Tum province,Kon Rẫy District,Đắk Rve,14.50717,108.2473
VN,Kon Tum province,Kon Plông District,Măng Đen,14.60064,108.29088
VN,Gia Lai Province,Đắk Đoa District,Đăk Đoa,13.99501,108.11207
VN,Gia Lai Province,K'Bang District,K Bang,14.14453,108.59908
VN,Gia Lai Province,Kông Chro District,Kông Chro,13.77532,108.52558
VN,Gia Lai Province,Ia Pa District,Ia Pa,13.53361,108.45529
VN,Gia Lai Province,Ayun Pa Town,A Yun Pa,13.40025,108.43503
VN,Gia Lai Province,Chư Sê District,Chư Sê,13.69153,108.08023
VN,Gia Lai Province,Chư Prông District,Chư Prông,13.75684,107.88624
VN,Gia Lai Province,Đức Cơ District,Chư Ty,13.80507,107.6961
VN,Gia Lai Province,Ia Grai District,Ia Kha,13.96242,107.84484
VN,Gia Lai Province,Chư Păh District,Phú Hòa,14.10005,107.96896
VN,Gia Lai Province,Mang Yang District,Kon Dơng,14.03886,108.25011
VN,Phu Yen province,Sông Hinh District,Hai Riêng,12.97908,108.89732
VN,Đắk Lắk province,Ea Súp District,Ea Súp,13.06616,107.88546
VN,Đắk Lắk province,Ea H'leo District,Ea Drăng,13.2045,108.21029
VN,Đắk Lắk province,Krông Năng District,Krông Năng,12.9517,108.34425
VN,Đắk Lắk province,Cư M'gar District,Quảng Phú,12.81965,108.07738
VN,Đắk Lắk province,Ea Kar District,Ea Kar,12.80816,108.44901
VN,Đắk Lắk province,Krông Bông District,Krông Kmar,12.5045,108.33288
VN,Đắk Lắk province,M'Đrăk District,M’Đrăk,12.74624,108.74281
VN,Khánh Hòa Province,Khánh Vĩnh District,Khánh Vĩnh,12.28355,108.9047
VN,Khánh Hòa Province,Khánh Sơn District,Tô Hạp,12.00582,108.94868
VN,Khánh Hòa Province,Cam Lâm District,Cam Lâm,12.05398,109.16004
VN,Đắk Nông Province,Cư Jút District,Ea T’ling,12.58904,107.89578
VN,Đắk Nông Province,Krông Nô District,Đắk Mâm,12.45789,107.86246
VN,Lâm Đồng Province,Lâm Hà District,Đinh Văn,11.78624,108.24282
VN,Lâm Đồng Province,Đơn Dương District,Thạnh Mỹ,11.76165,108.49473
VN,Lâm Đồng Province,Bảo Lâm District,Lộc Thắng,11.62836,107.83508
VN,Lâm Đồng Province,Cát Tiên District,Đồng Nai,11.57981,107.36518
VN,Lâm Đồng Province,Đạ Tẻh District,Đạ Tẻh,11.51148,107.49092
VN,Ninh Thuan province,Bác Ái District,Bác Ái,11.84104,108.90316
VN,Ninh Thuan province,Ninh Sơn District,Tân Sơn,11.77521,108.7848
VN,Ninh Thuan province,Ninh Phước District,Phước Dân,11.52696,108.92996
VN,Ninh Thuan province,Ninh Hải District,Khánh Hải,11.59105,109.04052
VN,Binh Thuan province,Bắc Bình District,Chợ Lầu,11.22158,108.50707
VN,Binh Thuan province,Hàm Thuận Bắc District,Ma Lâm,11.07297,108.12997
VN,Binh Thuan province,Hàm Thuận Nam District,Thuận Nam,10.85004,107.87864
VN,Binh Thuan province,Phú Quý District,Phú Quý,10.5166,108.93292
VN,Dong Nai Province,Tân Phú District,Tân Phú,11.27221,107.43655
VN,Dong Nai Province,Vĩnh Cửu District,Vĩnh An,11.08901,107.03516
VN,Dong Nai Province,Thống Nhất District,Thống Nhất,10.95055,107.14571
VN,Dong Nai Province,,Long Khánh,10.92655,107.24783
VN,Bình Phước Province,Đồng Phú District,Tân Phú,11.45119,106.86811
VN,Tay Ninh province,Tân Châu District,Tân Châu,11.55202,106.17245
VN,Tay Ninh province,Tân Biên District,Tân Biên,11.54441,106.01161
VN,Tay Ninh province,Châu Thành District,Châu Thành,11.31167,106.0295
VN,Tay Ninh province,,Hòa Thành,11.28696,106.12936
VN,Tay Ninh province,Go Dau District,Gò Dầu,11.0885,106.26346
VN,Tay Ninh province,Dương Minh Châu District,Dương Minh Châu,11.38414,106.23078
VN,Long An province,Tân Hưng District,Tân Hưng,10.83476,105.66135
VN,Long An province,Vĩnh Hưng District,Vĩnh Hưng,10.89067,105.78495
VN,Long An province,Tân Thạnh District,Tân Thạnh,10.60666,106.04714
VN,Long An province,Thạnh Hóa District,Thạnh Hóa,10.65744,106.18081
VN,Long An province,,Đông Thành,10.89221,106.30614
VN,Long An province,Đức Hòa District,Hậu Nghĩa,10.89434,106.39695
VN,,Tân Phước District,Mỹ Phước,10.47711,106.19256
VN,,Go Cong Dong District,Tân Hòa,10.31906,106.71128
VN,Kien Giang Province,An Minh District,Thứ Mười Một,9.61144,104.9465
VN,Dong Thap Province,,Sa Rài,10.87016,105.46583
VN,Vinh Long province,Long Hồ District,Long Hồ,10.19281,106.01229
VN,Tra Vinh province,,Duyên Hải,9.63497,106.49237
VN,Bến Tre Province,Chau Thanh District,Châu Thành,10.30122,106.35701
VN,,,Vĩnh Thạnh,10.22263,105.39841
VN,Hậu Giang Province,Vị Thủy District,Nàng Mau,9.75129,105.53448
VN,Hậu Giang Province,Ngã Bảy,Ngã Bảy,9.81371,105.82096
VN,Hậu Giang Province,Châu Thành District,Ngã Sáu,9.92303,105.80542
VN,Hậu Giang Province,Châu Thành A District,Một Ngàn,9.92402,105.62964
VN,,,Ấp Một,9.84217,105.53602
VN,,,Cù Lao Dung,9.593,106.206
VN,,Châu Thành District,Châu Thành,9.7007,105.90202
VN,,Mỹ Tú District,Huỳnh Hữu Nghĩa,9.63537,105.81165
VN,Ca Mau province,U Minh District,U Minh,9.41286,104.97353
VN,Ca Mau province,Trần Văn Thời District,Trần Văn Thời,9.07713,104.97914
VN,Ca Mau province,Ngọc Hiển District,Ngọc Hiển,8.65724,105.06021
VN,,,Quận Hai,10.79156,106.74948
VN,,,Quận Chín,10.8397,106.77093
VN,,,Quận Bốn,10.76684,106.70574
VN,,,Quận Sáu,10.7468,106.64903
VN,,,Quận Năm,10.75567,106.66745
VN,,,Quận Một,10.78069,106.69944
VN,,,Quận Phú Nhuận,10.79475,106.6763
VN,,,Quận Tân Phú,10.78379,106.63704
VN,,,Quận Mười Một,10.76383,106.64355
VN,,,Quận Mười,10.76823,106.66632
VN,,,Quận Ba,10.77494,106.68628
VN,,,Quận Bình Thạnh,10.80325,106.69666
VN,,,Gia Lâm,21.02,105.939
VN,Tỉnh Cà Mau,Xã Gành Hào,Gành Hào,9.02827,105.42116
VN,Nghệ An Province,Quỳnh Lưu District,Xóm Mười Lăm,19.2232,105.65717
VN,,,Cửa Nam,21.02115,105.85231
VN,Hà Tĩnh Province,Can Lộc District,Thuần Thiện,18.47422,105.78691
VN,Hà Tĩnh Province,,Hòa Hợp,18.3114,105.9099
VN,Tỉnh An Giang,Đặc khu Kiên Hải,Kiên Hải,9.97274,104.8475
VN,Hainan Province,,Hoàng Sa,16.66657,112.72541
VN,Quảng Nam Province,,Tra Que Vegetable Village,15.90223,108.33884
VN,Dong Thap Province,,Quận Đức Thịnh,10.30989,105.73855
VN,Dong Thap Province,Lap Vo District,Quận Lấp Vò,10.35554,105.58125
VN,Hainan Province,,Hoàng Sa,16.83517,112.33873
VN,Lâm Đồng Province,Lâm Hà District,Huyện Lâm Hà,11.81554,108.21444
VN,Lâm Đồng Province,Bảo Lâm District,Huyện Bảo Lâm,11.69958,107.76252
VN,Lâm Đồng Province,Lâm Hà District,Xã Phúc Thọ,11.80701,108.12875
VN,Lâm Đồng Province,Lâm Hà District,Xã Tân Hà,11.73475,108.2023
VN,Lâm Đồng Province,Lâm Hà District,Xã Tân Văn,11.77545,108.22464
VN,Lâm Đồng Province,Lâm Hà District,Xã Hoài Đức,11.74475,108.14689
VN,Lâm Đồng Province,Lâm Hà District,Xã Tân Thanh,11.7522,108.06967
VN,Lâm Đồng Province,Đam Rông District,Xã Đạ K'Nàng,11.89361,108.13481
VN,Kien Giang Province,,Phú Quốc,10.28715,104.01047
VN,Quang Tri province,,thị xã Quảng Trị,16.75083,107.18278
VN,,,Quang Minh,21.18884,105.77269
VN,Binh Duong province,,Thuận An,10.9239,106.71428
VN,Quang Nam Province,Đại Lộc District,Đại Nghĩa,15.87901,108.08903
VN,Nueva Esparta State,Municipio Macanao,Ô Chợ Dừa,21.02146,105.82464
VN,Nueva Esparta State,Municipio Macanao,Láng Thượng,21.02374,105.8036
VN,An Giang Province,Thoại Sơn District,Óc Eo,10.24212,105.155
VN,,,Bắc Từ Liêm,21.06532,105.74661
VN,,,Đường Lâm,21.1533,105.4712
VN,,,Vinhomes Ocean Park,20.9948,105.9465
VN,Hưng Yên Province,Văn Giang District,Ecopark,20.9621,105.9318
VN,,,Vinhomes Smart City,21.0045,105.7404
VN,,,Vinhomes Times City,20.9945,105.8677
VN,,,Vinhomes Royal City,21.0028,105.8151
VN,Phú Thọ Province,Tân Sơn District,Long Cốc,21.11842,105.06047
VN,Điện Biên Province,,Lay Nưa,22.01758,103.11625
VN,Hà Tĩnh Province,Can Lộc District,Kim Song Trường,18.46343,105.68731
VN,Thừa Thiên Huế Province,A Lưới District,A Ngo,16.25772,107.2438
VN,Thừa Thiên Huế Province,A Lưới District,Đông Sơn,16.11259,107.31998
VN,Thừa Thiên Huế Province,A Lưới District,Hồng Bắc,16.27728,107.18339
VN,Thừa Thiên Huế Province,A Lưới District,Hồng Hạ,16.30055,107.31292
VN,Thừa Thiên Huế Province,A Lưới District,Hồng Kim,16.33523,107.23719
VN,Thừa Thiên Huế Province,A Lưới District,Hồng Thái,16.18436,107.20714
VN,Thừa Thiên Huế Province,A Lưới District,Hồng Thượng,16.18567,107.26085
VN,Thừa Thiên Huế Province,A Lưới District,Hồng Vân,16.36458,107.12174
VN,Thừa Thiên Huế Province,A Lưới District,Lâm Đớt,16.07565,107.35555
VN,Thừa Thiên Huế Province,A Lưới District,Quảng Nhâm,16.231,107.18371
VN,Thừa Thiên Huế Province,A Lưới District,Sơn Thủy,16.25282,107.27268
VN,Thừa Thiên Huế Province,A Lưới District,Trung Sơn,16.32497,107.16051
VN,Kiên Giang Province,,Thổ Châu,9.30313,103.4755
VN,Điện Biên Province,Nậm Pồ District,Si Pa Phìn,21.80147,102.96263
VN,Sơn La Province,Thuận Châu District,Phổng Lăng,21.46463,103.67036
VN,Thái Nguyên Province,Sông Công,Thành phố Sông Công,21.4772,105.84137
VN,Điện Biên Province,,Na Lay,22.03509,103.15347
VN,Hà Tĩnh Province,Can Lộc District,Đồng Lộc,18.37606,105.71747
VN,,,Ngã Năm,9.56513,105.59897
VN,,,Yên Hòa,21.02185,105.79147
VN,Tỉnh Khánh Hòa,Xã Đại Lãnh,Vạn Thạnh,12.67075,109.40382
VN,,,Linh Đàm,20.96441,105.83054
VN,,,Bồ Đề,21.05618,105.86675
VN,Tỉnh Nghệ An,,Hoàng Mai,19.26758,105.71594
VN,Tỉnh Hà Tĩnh,,Yên Lộc,18.46476,105.70884
VN,Tỉnh Hà Tĩnh,,Thanh Lộc,18.4784,105.71213
VN,Tỉnh Hà Tĩnh,,Vĩnh Lộc,18.44949,105.72107
VN,Tỉnh Hà Tĩnh,,Gia Hanh,18.42446,105.68717
VN,Tỉnh Hà Tĩnh,,Khánh Lộc,18.44309,105.74056
VN,Tỉnh Hà Tĩnh,,Kim Lộc,18.49069,105.68313
VN,Tỉnh Hà Tĩnh,,Mỹ Lộc,18.36531,105.75327
VN,Tỉnh Hà Tĩnh,,Quang Lộc,18.40362,105.76944
VN,Tỉnh Hà Tĩnh,,Song Lộc,18.48036,105.67873
VN,Tỉnh Hà Tĩnh,,Sơn Lộc,18.37189,105.77953
VN,Tỉnh Hà Tĩnh,,Thiên Lộc,18.50421,105.76884
VN,Tỉnh Hà Tĩnh,,Thượng Lộc,18.39099,105.69995
VN,Tỉnh Hà Tĩnh,,Tiến Lộc,18.42942,105.79552
VN,Tỉnh Hà Tĩnh,,Trung Lộc,18.42402,105.73203
VN,Tỉnh Hà Tĩnh,,Trường Lộc,18.46586,105.69331
VN,Tỉnh Hà Tĩnh,,Tùng Lộc,18.45761,105.81484
VN,Tỉnh Hà Tĩnh,,Xuân Lộc,18.41897,105.75842
VN,Tỉnh Thái Nguyên,,Phổ Yên,21.41978,105.8899
VN,Tỉnh Ninh Bình,,Thanh Nguyên,20.41498,105.92587
VN,Tỉnh Thanh Hóa,,Na Mèo,20.29155,104.64657
VN,Tỉnh Hà Tĩnh,,Thiên Cầm,18.27836,106.07867
VN,,,A Rooi,15.87548,107.62824
VN,,,A Ting,15.98626,107.82744
VN,,,Ba,15.96281,107.90649
VN,,,Ka Dăng,15.8807,107.80847
VN,,,Jơ Ngây,15.92861,107.77349
VN,,,Mà Cooi,15.83646,107.69428
VN,,,Sông Kôn,15.99395,107.76734
VN,,,Tư,16.01692,107.91044
VN,,,Za Hung,15.89226,107.67665
VN,,,A Tiêng,15.90577,107.49077
VN,,,A Vương,15.96545,107.54911
VN,,,A Xan,15.80769,107.31603
VN,,,Bha Lê,15.97318,107.51049
VN,,,Ch’ Ơm,15.79656,107.26949
VN,,,Dang,15.82668,107.57861
VN,,,Ga Ri,15.74658,107.2655
VN,,,Lăng,15.82581,107.45631
VN,,,Tr'Hy,15.79595,107.36554
VN,,,Yên Nghĩa,20.95414,105.73474
VN,,,Dương Nội,20.97736,105.75383
VN,,,Định Công,20.98389,105.82694
VN,,,Đông Ngạc,21.08063,105.77397
VN,,,Giảng Võ,21.03066,105.81252
VN,,,Hoàng Liệt,20.96403,105.84055
VN,,,Khương Đình,20.98366,105.81537
VN,,,Kiến Hưng,20.95833,105.78972
VN,,,Lĩnh Nam,20.97966,105.89044
VN,,,Phúc Lợi,21.04507,105.9294
VN,,,Phú Thương,21.08734,105.80671
VN,,,Tương Mai,20.9888,105.85525
VU,Torba,,Sola,-13.87611,167.55167
VU,Shefa Province,,Port-Vila,-17.73648,168.31366
VU,Sanma,,Port-Olry,-15.04175,167.07265
VU,Shefa Province,,Pango,-17.78333,168.28333
VU,Malampa,,Norsup,-16.06536,167.39714
VU,Sanma,,Luganville,-15.51989,167.16235
VU,Malampa,,Lakatoro,-16.09992,167.41636
VU,Tafea,,Isangel,-19.54167,169.28167
VU,Penama,,Saratamata,-15.28625,167.99125
WF,Wallis and Futuna,,Leava,-14.29333,-178.15833
WF,Wallis and Futuna,,Mata-Utu,-13.28163,-176.17453
WF,Wallis and Futuna,,Alo,-14.31096,-178.11094
WS,Tuamasaga,,Vaiusu,-13.82678,-171.79333
WS,Tuamasaga,,Vaitele,-13.82933,-171.80604
WS,Tuamasaga,,Vaimoso,-13.83655,-171.77713
WS,Faʻasaleleaga,,Vailoa,-13.75551,-172.30698
WS,Gagaʻemauga,,Tuana‘i,-13.79956,-171.86158
WS,Ātua,,Solosolo,-13.87504,-171.64181
WS,Tuamasaga,,Siusega,-13.84432,-171.81397
WS,Tuamasaga,,Si’umu,-14.00943,-171.77682
WS,Satupaʻitea,,Satupa‘itea,-13.76593,-172.32686
WS,Aʻana,,Satapuala,-13.83535,-171.97963
WS,Aʻana,,Sapulu,-13.80472,-171.92229
WS,Vaʻa-o-Fonoti,,Samamea,-13.93375,-171.53122
WS,Tuamasaga,,Sale’imoa,-13.80314,-171.89098
WS,Faʻasaleleaga,,Safotulafai,-13.67147,-172.17768
WS,Gagaʻifomauga,,Safotu,-13.45132,-172.40177
WS,Palauli,,Palauli,-13.75859,-172.29858
WS,Aʻana,,Nofoali‘i,-13.8217,-171.95873
WS,Aiga-i-le-Tai,,Mulifanua,-13.83183,-172.03602
WS,Tuamasaga,,Moata‘a,-13.83745,-171.74828
WS,Ātua,,Matavai,-14.03208,-171.64768
WS,Tuamasaga,,Malie,-13.80044,-171.8469
WS,Ātua,,Lufilufi,-13.87449,-171.59857
WS,Tuamasaga,,Lotofagā,-13.97643,-171.85781
WS,Aʻana,,Leulumoega,-13.82297,-171.96127
WS,Tuamasaga,,Lauli’i,-13.86392,-171.70438
WS,,,Gataivai,-13.7736,-172.38802
WS,Aʻana,,Fasito‘outa,-13.81163,-171.94063
WS,Tuamasaga,,Faleula,-13.79457,-171.83126
WS,Ātua,,Falefa,-13.88695,-171.58805
WS,Tuamasaga,,Apia,-13.83333,-171.76666
WS,Tuamasaga,,Afega,-13.79726,-171.85308
WS,Vaisigano,,Asau,-13.51963,-172.63784
XK,,,Zvečan,42.9075,20.84028
XK,,,Zubin Potok,42.91444,20.68972
XK,,,Vushtrri,42.82306,20.9675
XK,,Municipality of Vitina,Vitina,42.32139,21.35833
XK,,,Ferizaj,42.37056,21.15528
XK,,,Suva Reka,42.35861,20.825
XK,,,Štrpce,42.23944,21.02722
XK,,,Shtime,42.43306,21.03972
XK,,,Srbica,42.74667,20.78861
XK,,,Shipol,42.86361,20.84889
XK,,,Irzniq,42.52,20.34722
XK,,,Ranilug,42.49222,21.59889
XK,,,Prizren,42.21389,20.73972
XK,,Municipality of Pristina,Pristina,42.67272,21.16688
XK,,,Prilep,42.5075,20.31778
XK,,,Podujeva,42.91056,21.19306
XK,,,Peqan,42.38361,20.82194
XK,,,Pejë,42.65913,20.28828
XK,,,Partesh,42.40194,21.43361
XK,,,Pagaruša,42.42,20.74222
XK,,,Orahovac,42.39944,20.65472
XK,,,Obiliq,42.68694,21.07028
XK,,,Novo Brdo,42.6159,21.43405
XK,,,Nishor,42.42389,20.80167
XK,,,Mamuša,42.33083,20.72694
XK,,,Mališevo,42.48222,20.74583
XK,,,Llazicë,42.55528,20.76333
XK,,,Lumbardhi,42.54667,20.34667
XK,,,Lëbushë,42.56306,20.29083
XK,,,Lipljan,42.52167,21.12583
XK,,,Leshan,42.32778,20.78111
XK,,,Leposaviq,43.10389,20.80278
XK,,,Laplje Selo,42.59667,21.14083
XK,,,Kosuriq,42.57028,20.46472
XK,,,Mitrovicë,42.88333,20.86667
XK,,,Kamenica,42.57806,21.58028
XK,,,Kosovo Polje,42.66394,21.09611
XK,,,Klokot,42.37139,21.37444
XK,,,Klina,42.62167,20.57778
XK,,,Kačanik,42.23194,21.25944
XK,,,Junik,42.47583,20.27722
XK,,,Istok,42.78083,20.4875
XK,,,Isniq,42.5575,20.30278
XK,,,Strellc i Epërm,42.57843,20.29398
XK,,,Lluka e Eperme,42.545,20.30778
XK,,,Gjilan,42.46045,21.46986
XK,,,Glogovac,42.62833,20.89389
XK,,,Gllogjan,42.50722,20.36278
XK,,,Dubova (Driloni),42.71194,20.36972
XK,,,Dranoc,42.51556,20.29222
XK,,,Dragash,42.0265,20.65333
XK,,,Strellc i Ulët,42.58063,20.31619
XK,,,Zhabari i Ultë,42.87139,20.84111
XK,,,Gjinoc,42.31833,20.81861
XK,,,Hani i Elezit,42.15,21.29667
XK,,,Deçan,42.54018,20.28793
XK,,,Gjakovë,42.38028,20.43083
XK,,,Cerrcë,42.77972,20.45306
XK,,,Čabra,42.90667,20.7725
XK,,,Budakovo,42.355,20.925
XK,,,Bradash,42.94028,21.13806
XK,,,Papraqan,42.55278,20.33111
XK,,,Glanica,42.54933,21.06336
XK,,,Lloqan,42.52444,20.28083
XK,,,Gropa e Erenikut,42.5215,20.1686
YE,Al Mahrah Governorate,,Daḩasuways,15.72389,50.72944
YE,Hadramaut Governorate,,Ash Shiḩr,14.76026,49.60537
YE,Al Bayda' Governorate,,Al Ghaylah,14.59583,45.58333
YE,Marib Governorate,,Judaydah,15.07512,45.29962
YE,Ad Dali' Governorate,,Ḑawrān,13.77436,44.44196
YE,Ibb Governorate,,Najd al Jamā‘ī,13.91577,44.32446
