country,name,lat,lng
IT,Scicli,36.79014,14.7028
IT,Sciara,37.91511,13.76177
IT,Sciacca,37.50693,13.08399
IT,Scarcelli,39.4,16.01667
IT,Scandale,39.12339,16.96185
IT,Scaletta Zanclea,38.04796,15.46769
IT,Scalea,39.80605,15.79635
IT,Scala Coeli,39.44824,16.88658
IT,Savelli,39.31278,16.77642
IT,Satriano,38.6664,16.4797
IT,Sartano,39.51169,16.17915
IT,Sarroch,39.06577,9.00937
IT,Sardara,39.61465,8.82088
IT,Saracena,39.77862,16.15913
IT,Saponara,38.19241,15.43442
IT,San Vito Sullo Ionio,38.70749,16.40862
IT,San Vito Lo Capo,38.17395,12.73599
IT,San Vito,39.44142,9.54065
IT,San Vincenzo la Costa,39.36544,16.1511
IT,Santo Stefano Quisquina,37.62606,13.48976
IT,Santo Stefano in Aspromonte,38.16909,15.78983
IT,Santo Stefano di Rogliano,39.19223,16.32079
IT,Santo Stefano di Camastra,38.01295,14.35142
IT,San Sperate,39.35758,9.00814
IT,Sant'Onofrio,38.69752,16.14755
IT,Sant'Ilario dello Ionio,38.21914,16.19517
IT,Santa Eufemia Lamezia,38.91982,16.25221
IT,Sant'Eufemia d'Aspromonte,38.26314,15.85669
IT,San Teodoro,37.84797,14.69878
IT,Sant'Elia,38.95788,16.58521
IT,Santa Venerina,37.69103,15.1388
IT,Santa Teresa di Riva,37.94635,15.36671
IT,Santa Sofia d'Epiro,39.54597,16.32815
IT,Santa Severina,39.1477,16.91112
IT,Sant'Antioco,39.07017,8.45243
IT,Sant'Anna Arresi,39.00618,8.64236
IT,Santa Ninfa,37.77042,12.87744
IT,Sant'Angelo Muxaro,37.48014,13.54554
IT,Sant'Angelo di Brolo,38.11518,14.88403
IT,Gerocarne,38.58767,16.21818
IT,Sant'Andrea Frius,39.47917,9.17
IT,Sant'Andrea Apostolo dello Ionio,38.62165,16.53048
IT,Santa Marina Salina,38.56117,14.87077
IT,Santa Maria di Licodia,37.61684,14.89337
IT,Santa Margherita di Belice,37.69281,13.01584
IT,Santa Lucia del Mela,38.14408,15.28055
IT,Sant'Alfio,37.74393,15.13952
IT,Sant'Alessio Siculo,37.92516,15.34968
IT,Sant'Alessio in Aspromonte,38.1722,15.7573
IT,Santa Giusta,39.8807,8.60916
IT,Sant'Agata di Militello,38.06838,14.636
IT,Sant'Agata di Esaro,39.62235,15.98295
IT,Santa Flavia,38.10448,13.5334
IT,Santa Elisabetta,37.43171,13.55386
IT,Santa Domenica Vittoria,37.91624,14.96288
IT,Santa Domenica Talao,39.81875,15.8538
IT,Santa Domenica,38.6622,15.86289
IT,Santadi,39.09356,8.71259
IT,Santa Croce Camerina,36.82842,14.52538
IT,Santa Cristina Gela,37.98514,13.32747
IT,Santa Cristina d'Aspromonte,38.2548,15.96996
IT,Santa Caterina Villarmosa,37.59034,14.03554
IT,Santa Caterina dello Ionio,38.53324,16.52176
IT,Santa Caterina Albanese,39.5859,16.07039
IT,San Sosti,39.65879,16.02958
IT,San Sostene,38.63733,16.48751
IT,San Salvatore di Fitalia,38.06841,14.77799
IT,San Roberto,38.21114,15.73594
IT,San Procopio,38.28214,15.89083
IT,Villa San Pietro,39.03554,8.99695
IT,San Pietro in Guarano,39.34164,16.31304
IT,San Pietro in Amantea,39.13658,16.11243
IT,San Pietro Apostolo,39.00413,16.46783
IT,San Pietro a Maida,38.84731,16.34116
IT,San Piero Patti,38.05214,14.96816
IT,San Pier Niceto,38.1605,15.34982
IT,San Nicolo'Gerrei,39.49833,9.30611
IT,San Nicolò d'Arcidano,39.68417,8.64361
IT,San Nicolò,38.63426,15.85147
IT,San Nicola dell'Alto,39.29094,16.97179
IT,San Nicola da Crissa,38.66354,16.28592
IT,San Nicola Arcella,39.84341,15.78634
IT,San Michele di Ganzaria,37.28042,14.42633
IT,San Mauro Marchesato,39.10559,16.92561
IT,San Mauro Castelverde,37.91478,14.18961
IT,San Martino di Finita,39.48988,16.10968
IT,San Martino,38.36157,15.97634
IT,San Marco d'Alunzio,38.07261,14.70093
IT,San Marco Argentano,39.55725,16.12452
IT,San Mango d'Aquino,39.06036,16.19224
IT,Sanluri,39.56176,8.89969
IT,San Lucido,39.31012,16.05317
IT,San Luca,38.14672,16.06625
IT,San Lorenzo del Vallo,39.66739,16.29866
IT,San Lorenzo Bellizzi,39.88867,16.33029
IT,San Lorenzo,38.01097,15.8344
IT,San Leone Mosè,37.26497,13.58434
IT,San Gregorio d'Ippona,38.64528,16.10356
IT,San Gregorio di Catania,37.56764,15.1112
IT,San Giuseppe Jato,37.97331,13.18889
IT,San Giovanni Suergiu,39.10955,8.52039
IT,Samo,38.07399,16.05933
IT,San Giovanni la Punta,37.5769,15.09371
IT,San Giovanni in Fiore,39.25446,16.69699
IT,San Giovanni Gemini,37.62785,13.64357
IT,San Giovanni di Gerace,38.36508,16.2777
IT,San Giorgio Morgeto,38.3919,16.0879
IT,San Giorgio Albanese,39.5823,16.45349
IT,San Giorgio,38.16834,14.94825
IT,Sangineto,39.60553,15.91481
IT,San Gavino Monreale,39.55008,8.79065
IT,San Fratello,38.01556,14.59818
IT,San Floro,38.83799,16.5187
IT,San Filippo del Mela,38.17007,15.27338
IT,San Fili,39.33971,16.14448
IT,San Ferdinando,38.48403,15.91877
IT,San Donato di Ninea,39.71156,16.04742
IT,San Demetrio Corone,39.5699,16.36149
IT,San Costantino Calabro,38.63283,16.07571
IT,San Cosmo Albanese,39.58363,16.41469
IT,San Cono,37.28992,14.36709
IT,San Cipirello,37.96067,13.17732
IT,San Cataldo,37.48412,13.98542
IT,San Carlo-Condofuri Marina,37.93324,15.87166
IT,San Calogero,38.57447,16.01933
IT,San Biagio Platani,37.50927,13.52844
IT,San Benedetto Ullano,39.4271,16.12379
IT,San Basilio,39.53785,9.19753
IT,San Basile,39.8096,16.16328
IT,Samugheo,39.94854,8.94152
IT,Sambuca di Sicilia,37.65294,13.11462
IT,Sambiase,38.96667,16.28333
IT,Samatzai,39.48297,9.03466
IT,Samassi,39.48208,8.90538
IT,Salve,39.86111,18.29493
IT,Saline Ioniche,37.93957,15.71943
IT,Salemi,37.82199,12.80506
IT,Salaparuta,37.75694,13.00981
IT,Sadali,39.81456,9.27246
IT,Ruinas,39.90631,8.89705
IT,Ruffano,39.98195,18.24974
IT,Rovito,39.30636,16.31746
IT,Rotonda,39.95215,16.03904
IT,Rota Greca,39.46703,16.11412
IT,Rossano Stazione,39.59855,16.63485
IT,Rossano,39.57622,16.63447
IT,Rosolini,36.82145,14.95132
IT,Roseto Capo Spulico,39.98643,16.60363
IT,Rose,39.39932,16.29446
IT,Rosarno,38.48717,15.97956
IT,Rombiolo,38.59535,16.00237
IT,Rogliano,39.17841,16.31709
IT,Roggiano Gravina,39.61786,16.16173
IT,Rodì,38.10823,15.16933
IT,Roccella Valdemone,37.93289,15.00997
IT,Roccella Ionica,38.32117,16.39689
IT,Roccavaldina,38.18296,15.37402
IT,Roccapalumba,37.80825,13.63671
IT,Roccamena,37.83824,13.15513
IT,Roccalumera,37.97554,15.39439
IT,Roccaforte del Greco,38.04751,15.89198
IT,Rocca di Neto,39.18292,17.00764
IT,Roccabernarda,39.13276,16.86082
IT,Rizziconi,38.40994,15.95974
IT,Riposto,37.73183,15.20576
IT,Riola Sardo,39.99361,8.54127
IT,Riesi,37.28079,14.08317
IT,Ricadi,38.62517,15.86674
IT,Ribera,37.49773,13.26676
IT,Riace Marina,38.39186,16.53033
IT,Resuttano,37.67865,14.02946
IT,Rende,39.33154,16.18041
IT,Reitano,37.97198,14.34418
IT,Reggio Calabria,38.11047,15.66129
IT,Regalbuto,37.65195,14.63915
IT,Realmonte,37.30847,13.46429
IT,Ravanusa,37.26659,13.96834
IT,Randazzo,37.87736,14.95012
IT,Ramacca,37.38616,14.69241
IT,Ragusa,36.92574,14.72443
IT,Raffadali,37.40214,13.53175
IT,Raddusa,37.47529,14.53521
IT,Raccuja,38.05583,14.91044
IT,Racalmuto,37.40498,13.72995
IT,Racale,39.96086,18.09154
IT,Quattromiglia,39.34474,16.23802
IT,Quartu Sant'Elena,39.22935,9.25004
IT,Quartucciu,39.25262,9.17764
IT,Pula,39.00727,9.00223
IT,Prizzi,37.72088,13.43435
IT,Priolo Gargallo,37.15512,15.18248
IT,Presicce,39.90055,18.26282
IT,Praia a Mare,39.8941,15.78421
IT,Pozzallo,36.73028,14.84672
IT,Portoscuso,39.20739,8.38086
IT,Portopalo di Capo Passero,36.68219,15.13378
IT,Porto Empedocle,37.28942,13.52494
IT,Portigliola,38.22712,16.20287
IT,Portella di Mare,38.07304,13.46199
IT,Pompu,39.72518,8.7964
IT,Pollina,37.99309,14.14586
IT,Polizzi Generosa,37.81159,14.00268
IT,Polistena,38.40544,16.0733
IT,Polia,38.75118,16.3122
IT,Nuovo Centro Urbano Poggioreale,37.76404,13.03594
IT,Platì,38.22149,16.0453
IT,Platania,39.0062,16.32194
IT,Plataci,39.90042,16.43272
IT,Placanica,38.41078,16.45274
IT,Pizzoni,38.62286,16.24876
IT,Pizzo,38.75259,16.18696
IT,Piscopio,38.66361,16.11101
IT,Piscinas,39.07435,8.66634
IT,Piraino,38.16127,14.861
IT,Pioppo,38.05,13.23333
IT,Pimentel,39.48718,9.06516
IT,Pietraperzia,37.41852,14.13739
IT,Pietrapaola,39.48701,16.81597
IT,Pietrafitta,39.26103,16.3394
IT,Piedimonte Etneo,37.80677,15.17516
IT,Piazza Armerina,37.38417,14.36921
IT,Pianopoli,38.95246,16.38863
IT,Piane Crati,39.23472,16.32313
IT,Piana degli Albanesi,37.99372,13.28464
IT,Pettineo,37.96793,14.29118
IT,Petrosino,37.71271,12.49964
IT,Petronà,39.0437,16.75796
IT,Petrizzi,38.70179,16.47187
IT,Petralia Sottana,37.80919,14.09293
IT,Petralia Soprana,37.80064,14.10813
IT,Petilia Policastro,39.11293,16.78167
IT,Pernocari-Presinaci,38.61184,16.00463
IT,Perdaxius,39.16028,8.61083
IT,Perdasdefogu,39.67959,9.44082
IT,Pentone,38.98579,16.5825
IT,Pellaro,38.01667,15.65
IT,Pedivigliano,39.11034,16.30486
IT,Pedara,37.62386,15.05672
IT,Pedagaggi,37.19182,14.93654
IT,Pedace-Perito,39.27639,16.33639
IT,Pazzano,38.47612,16.45107
IT,Pavigliana,38.10721,15.72108
IT,Pauli Arbarei,39.66183,8.92212
IT,Pau,39.79167,8.80222
IT,Patù,39.84078,18.33784
IT,Patti,38.14736,14.96409
IT,Paterno Calabro,39.22849,16.26489
IT,Paternò,37.56675,14.90254
IT,Partinico,38.04657,13.11785
IT,Partanna,37.7268,12.88917
IT,Parghelia,38.68189,15.92075
IT,Parenti,39.16071,16.4114
IT,Paravati,38.5902,16.05815
IT,Papasidero,39.87159,15.90581
IT,Papanice,39.07077,17.02721
IT,Paola,39.36313,16.03691
IT,Pantelleria,36.82836,11.94611
IT,Pannaconi,38.69291,16.04411
IT,Panettieri,39.06007,16.45375
IT,Paludi,39.52943,16.67963
IT,Palmi,38.35943,15.85155
IT,Palmas Arborea,39.8767,8.64391
IT,Palma di Montechiaro,37.19066,13.76603
IT,Pallagorio,39.30764,16.90816
IT,Palizzi Marina,37.91995,15.97927
IT,Palizzi,37.96667,15.9867
IT,Palermo,38.1166,13.3636
IT,Palermiti,38.74868,16.4522
IT,Palazzolo Acreide,37.06261,14.90593
IT,Palazzo Adriano,37.68066,13.37941
IT,Palagonia,37.32955,14.74474
IT,Pagliarelle,39.14017,16.75101
IT,Pagliara,37.98546,15.35969
IT,Pachino,36.71522,15.09019
IT,Paceco,37.98026,12.55766
IT,Pabillonis,39.59228,8.72143
IT,Osini,39.82257,9.4964
IT,Ortacesus,39.53904,9.08695
IT,Orsomarso,39.7991,15.90748
IT,Orroli,39.69237,9.24995
IT,Oristano,39.9036,8.59257
IT,Albagiara,39.78724,8.86184
IT,Oliveri,38.12515,15.06068
IT,Olivadi,38.72558,16.4237
IT,Nuxis,39.15456,8.73953
IT,Nurri,39.71122,9.2299
IT,Nureci,39.82329,8.97484
IT,Nuraxinieddu,39.93843,8.5991
IT,Nuraminis,39.44258,9.01395
IT,Nurallao,39.78908,9.07802
IT,Nuragus,39.77771,9.03724
IT,Nurachi,39.97451,8.53965
IT,Nunziata,37.75858,15.17058
IT,Novara di Sicilia,38.01538,15.13134
IT,Noto,36.89244,15.06977
IT,Nocera Terinese,39.03474,16.16737
IT,Nizza di Sicilia,37.99081,15.40956
IT,Nissoria,37.6541,14.4481
IT,Niscemi,37.14649,14.39381
IT,Nicotera,38.54915,15.93584
IT,Nicosia,37.74747,14.39218
IT,Nicolosi,37.62148,15.02785
IT,Nicastro,38.97089,16.31285
IT,Naso,38.12215,14.78702
IT,Naro,37.29248,13.79337
IT,Nardodipace,38.47418,16.34295
IT,Narcao,39.1675,8.675
IT,Mussomeli,37.58067,13.75214
IT,Musei,39.30232,8.66613
IT,Muravera,39.41972,9.57471
IT,Motta Sant'Anastasia,37.51205,14.96628
IT,Motta Santa Lucia,39.09122,16.29313
IT,Motta San Giovanni,38.01027,15.71262
IT,Mottafollone,39.6485,16.06451
IT,Mosorrofa,38.095,15.71259
IT,Mormanno,39.8934,15.99175
IT,Morgongiori,39.7463,8.77041
IT,Morciano di Leuca,39.84719,18.31089
IT,Morano Calabro,39.84138,16.13837
IT,Montevago,37.70224,12.98584
IT,Montesardo,39.87572,18.33967
IT,Montesano Salentino,39.97544,18.32277
IT,Monterosso Almo,37.08884,14.76498
IT,Monterosso Calabro,38.71746,16.29066
IT,Montepaone,38.72222,16.49795
IT,Montemaggiore Belsito,37.84818,13.76206
IT,Montelepre,38.09026,13.17518
IT,Montedoro,37.45431,13.81684
IT,Montebello Jonico,37.98277,15.758
IT,Montauro,38.74927,16.51226
IT,Montalto Uffugo,39.40331,16.15534
IT,Montallegro,37.39121,13.35179
IT,Montalbano Elicona,38.0236,15.01393
IT,Montagnareale,38.13216,14.94658
IT,Monserrato,39.25642,9.1444
IT,Monreale,38.08125,13.28947
IT,Mongrassano,39.52644,16.11225
IT,Mongiuffi Melia,37.90336,15.27539
IT,Mongiana,38.51477,16.3194
IT,Monforte San Giorgio,38.15733,15.38132
IT,Monastir,39.3836,9.04445
IT,Monasterace,38.45318,16.55163
IT,Molochio,38.30789,16.03141
IT,Moio Alcantara,37.90056,15.05072
IT,Mogoro,39.68415,8.77661
IT,Mogorella,39.86447,8.85913
IT,Modica,36.85868,14.75966
IT,Mistretta,37.92823,14.3578
IT,Misterbianco,37.51803,15.00913
IT,Misilmeri,38.03183,13.44795
IT,Mirto,39.60069,16.7739
IT,Mirto,38.08439,14.74609
IT,Mirabella Imbaccari,37.32702,14.44605
IT,Mineo,37.26494,14.69381
IT,Milo,37.7245,15.11554
IT,Militello Rosmarino,38.04575,14.67584
IT,Militello in Val di Catania,37.27594,14.79342
IT,Mileto,38.6078,16.06751
IT,Milena,37.47133,13.73613
IT,Milazzo,38.22008,15.24023
IT,Miglierina,38.9506,16.47233
IT,Miggiano,39.9618,18.31119
IT,Mezzojuso,37.86509,13.46509
IT,Messina,38.19394,15.55256
IT,Messignadi,38.29964,15.99642
IT,Mesoraca,39.07948,16.78808
IT,Merì,38.1663,15.2497
IT,Menfi,37.60409,12.96889
IT,Mendicino,39.26282,16.19452
IT,Melito di Porto Salvo,37.92629,15.7499
IT,Melissano,39.97315,18.12113
IT,Melissa,39.30953,17.02968
IT,Melilli,37.17821,15.1302
IT,Melicucco,38.43298,16.05748
IT,Melicuccà,38.30311,15.88153
IT,Meana Sardo,39.94467,9.07355
IT,Mazzarrà Sant'Andrea,38.08969,15.13535
IT,Mazzarino,37.30188,14.20959
IT,Mazara del Vallo,37.65535,12.58986
IT,Maracalagonis,39.28574,9.22874
IT,Masullas,39.70044,8.78371
IT,Mascalucia,37.57465,15.04964
IT,Mascali,37.75794,15.19662
IT,Masainas,39.04993,8.62924
IT,Marzi,39.17063,16.30705
IT,Martone,38.35353,16.288
IT,Martirano Lombardo,39.07469,16.232
IT,Martirano,39.08119,16.24829
IT,Marsala,37.7992,12.4367
IT,Marrubiu,39.75124,8.63766
IT,Marittima,39.99609,18.39895
IT,Marineo,37.95185,13.41781
IT,Marinella,37.59475,12.84434
IT,Marina di Schiavonea,39.65,16.53333
IT,Marina di Ragusa,36.78575,14.55474
IT,Monasterace Marina,38.43489,16.57025
IT,Marina di Gioiosa Ionica,38.30159,16.33148
IT,Marina di Fuscaldo,39.42418,16.00694
IT,Marina di Camerota,40.00356,15.36717
IT,Marianopoli,37.5984,13.9152
IT,Marcellinara,38.92574,16.48757
IT,Marcedusa,39.02675,16.83612
IT,Marausa,37.94166,12.50948
IT,Maratea,39.99932,15.71539
IT,Marano Principato,39.29782,16.1743
IT,Marano Marchesato,39.31274,16.17354
IT,Mangone,39.20437,16.33262
IT,Mandatoriccio,39.46675,16.8342
IT,Mandas,39.65514,9.12955
IT,Mandanici,38.00356,15.31669
IT,Mammola,38.36262,16.23871
IT,Malvito,39.60105,16.05341
IT,Malvagna,37.91752,15.05548
IT,Malito,39.15775,16.24677
IT,Malfa,38.5773,14.83598
IT,Maletto,37.82914,14.86403
IT,Maierato,38.71111,16.17532
IT,Maierà,39.71655,15.85012
IT,Maida,38.85884,16.36277
IT,Magisano,39.01339,16.6279
IT,Luzzi,39.44799,16.2873
IT,Lungro,39.73772,16.12586
IT,Lunamatrona,39.64943,8.89966
IT,Lucugnano,39.9349,18.32174
IT,Lucca Sicula,37.57783,13.30579
IT,Lotzorai,39.9694,9.6635
IT,Longobucco,39.4483,16.6105
IT,Longobardi,39.21059,16.07464
IT,Longi,38.02617,14.75306
IT,Locri,38.23868,16.25957
IT,Loceri,39.85816,9.58368
IT,Lipari,38.46743,14.95398
IT,Linguaglossa,37.84243,15.13774
IT,Linera,37.6638,15.13653
IT,Limbadi-Caroni,38.55902,15.96441
IT,Licodia Eubea,37.15674,14.70555
IT,Licata,37.10267,13.93972
IT,Librizzi,38.09719,14.95909
IT,Leuca,39.79949,18.35815
IT,Letojanni,37.8805,15.30735
IT,Lercara Friddi,37.74657,13.60391
IT,Leonforte,37.64197,14.39766
IT,Lentini,37.28556,14.99737
IT,Leni,38.55534,14.82497
IT,Le Castella,38.9101,17.02216
IT,Lazzaro,37.97276,15.66511
IT,Laurignano,39.27915,16.24232
IT,Laureana di Borrello,38.49215,16.08429
IT,Lattarico,39.45105,16.127
IT,Las Plassas,39.67979,8.98442
IT,Lascari,38.00067,13.94053
IT,Rocca di Capri Leone,38.10677,14.71032
IT,Larderia,38.14101,15.50287
IT,Lappano,39.31964,16.31143
IT,Lanusei,39.87927,9.54022
IT,Lampedusa,35.50142,12.60964
IT,La Maddalena,39.14429,9.01223
IT,Laino Castello-Nuovo Centro,39.9363,15.97658
IT,Laino Borgo,39.9543,15.97348
IT,Lago,39.17068,16.14825
IT,Laganadi,38.17391,15.74133
IT,Laconi,39.85325,9.05196
IT,Kamma,36.79701,12.03617
IT,Itala,38.05144,15.43706
IT,Ispica,36.78622,14.9053
IT,Isola delle Femmine,38.19123,13.24691
IT,Isola di Capo Rizzuto,38.95844,17.09242
IT,Isnello,37.94324,14.00724
IT,Isili,39.73952,9.11114
IT,Isca sullo Ionio,38.60103,16.5201
IT,Joppolo Giancaxio,37.38681,13.55586
IT,Ilbono,39.89258,9.54582
IT,Iglesias,39.3092,8.5372
IT,Jerzu,39.79289,9.51785
IT,Guspini,39.53954,8.63502
IT,Guasila,39.5598,9.04404
IT,Aprigliano,39.24228,16.34046
IT,Guardia Piemontese,39.46572,15.9997
IT,Guardavalle,38.5051,16.50669
IT,Guamaggiore,39.56849,9.07391
IT,Grotteria,38.36509,16.26522
IT,Grotte,37.40346,13.69889
IT,Grisolia,39.72538,15.85605
IT,Grimaldi,39.14111,16.23511
IT,Gratteri,37.96607,13.97314
IT,Grammichele,37.21326,14.63311
IT,Gonnostramatza,39.68306,8.83283
IT,Gonnosnò,39.76104,8.87135
IT,Gonnosfanadiga,39.49426,8.662
IT,Gonnoscodina,39.69962,8.83598
IT,Gonnesa,39.26535,8.47038
IT,Goni,39.57906,9.28519
IT,Godrano,37.9031,13.42823
IT,Gizzeria,38.98025,16.20671
IT,Giuliana,37.6728,13.23737
IT,Girifalco,38.82594,16.42688
IT,Girasole,39.95205,9.66098
IT,Gioiosa Marea,38.17373,14.89932
IT,Gioiosa Ionica,38.32723,16.30407
IT,Gioia Tauro,38.4251,15.8975
IT,Gimigliano,38.97338,16.53165
IT,Giffone,38.43957,16.14898
IT,Nuova Gibellina,37.80704,12.86954
IT,Giba,39.07151,8.6358
IT,Giarre,37.7244,15.18165
IT,Giarratana,37.04741,14.79454
IT,Giardini-Naxos,37.82755,15.26713
IT,Giardinello,38.08706,13.15648
IT,Giardina Gallotti,37.35073,13.52272
IT,Gesturi,39.73237,9.02077
IT,Gesico,39.61636,9.10665
IT,Gergei,39.69878,9.09965
IT,Geraci Siculo,37.85901,14.15333
IT,Gerace,38.27137,16.2207
IT,Genuri,39.74327,8.92407
IT,Genoni,39.79361,9.00797
IT,Gemini,39.91134,18.18742
IT,Gela,37.07381,14.24038
IT,Gasperina,38.74039,16.50666
IT,Gangi,37.79565,14.20437
IT,Gallodoro,37.90206,15.29359
IT,Galatro,38.46067,16.1084
IT,Galati Mamertino,38.03176,14.77145
IT,Gairo Sant'Elena,39.84972,9.50472
IT,Gagliano del Capo,39.84323,18.36962
IT,Gagliano Castelferrato,37.70967,14.53524
IT,Gaggi,37.85995,15.22126
IT,Gadoni,39.91388,9.1856
IT,Fuscaldo,39.41421,16.02839
IT,Furtei,39.56253,8.94773
IT,Furci Siculo,37.96159,15.37763
IT,Frazzanò,38.07202,14.74407
IT,Frascineto,39.83382,16.26378
IT,Francofonte,37.22477,14.87488
IT,Francica,38.61697,16.10007
IT,Francavilla Marittima,39.8161,16.39499
IT,Francavilla di Sicilia,37.90197,15.13821
IT,Francavilla Angitola,38.78016,16.27228
IT,Fossato Serralta,38.99629,16.5796
IT,Fossato Ionico-Fossatello-San Luca Marcelluzzo,38.01065,15.76302
IT,Forza d'Agrò,37.91539,15.33409
IT,Fordongianus,39.99436,8.81019
IT,Fluminimaggiore,39.43878,8.49758
IT,Floridia,37.08343,15.15332
IT,Floresta,37.98779,14.91096
IT,Fiumefreddo Sicilia,37.79146,15.20919
IT,Fiumefreddo Bruzio,39.23568,16.07056
IT,Fiumedinisi,38.02596,15.38099
IT,Firmo,39.72208,16.16344
IT,Finale,38.01891,14.16151
IT,Filogaso,38.68287,16.22584
IT,Filadelfia,38.78468,16.292
IT,Ficarra,38.10849,14.8299
IT,Ficarazzi,38.09229,13.4639
IT,Ferruzzano,38.03699,16.08918
IT,Feroleto della Chiesa,38.46609,16.07012
IT,Ferla,37.11978,14.93881
IT,Felline,39.93651,18.11822
IT,Favignana,37.92951,12.32958
IT,Favara,37.31754,13.66226
IT,Faro Superiore,38.26794,15.58268
IT,Falerna,39.00298,16.17151
IT,Falcone,38.11698,15.07965
IT,Falconara Albanese,39.27524,16.08819
IT,Fagnano Castello,39.5716,16.06253
IT,Fabrizia,38.48989,16.29832
IT,Esterzili,39.78041,9.28357
IT,Escolca,39.69861,9.12139
IT,Escalaplano,39.62574,9.3535
IT,Erice,38.03785,12.58778
IT,Enna,37.5655,14.27433
IT,Elmas,39.26878,9.05021
IT,Elini,39.89952,9.53198
IT,Drapia,38.66612,15.91122
IT,Doria,39.73042,16.35597
IT,Donorì,39.43182,9.12674
IT,Donnici Inferiore,39.2502,16.29307
IT,Donnalucata,36.76117,14.64022
IT,Donigala Fenugheddu,39.93501,8.57311
IT,Domusnovas,39.32404,8.64921
IT,Domus de Maria,38.94451,8.8625
IT,Domanico,39.21693,16.20721
IT,Dolianova,39.37791,9.17697
IT,Diso,40.00915,18.39144
IT,Dinami,38.53136,16.14461
IT,Diamante,39.6807,15.82168
IT,Depressa,39.95908,18.36174
IT,Delianuova,38.23587,15.91714
IT,Delia,37.35796,13.92867
IT,Decollatura,39.04645,16.35753
IT,Decimoputzu,39.33522,8.9144
IT,Decimomannu,39.31033,8.96964
IT,Davoli,38.64904,16.48764
IT,Dasà,38.56514,16.19521
IT,Cutro,39.03484,16.98658
IT,Custonaci,38.07931,12.68571
IT,Curinga,38.82811,16.31344
IT,Curcuris,39.74625,8.83154
IT,Crucoli,39.42713,17.00281
IT,Crotone,39.08077,17.12764
IT,Crosia,39.56822,16.77126
IT,Cropani,38.9669,16.78022
IT,Cropalati,39.51673,16.72674
IT,Crichi,38.95296,16.64178
IT,Cotronei,39.15935,16.77688
IT,Cosoleto,38.27483,15.92814
IT,Cosenza,39.2989,16.25307
IT,Cortale,38.84009,16.4096
IT,Corsano,39.88911,18.36747
IT,Corleone,37.81338,13.3017
IT,Corigliano Calabro,39.59553,16.51907
IT,Contessa Entellina,37.73005,13.18425
IT,Condrò,38.17375,15.3266
IT,Condofuri,38.00447,15.8577
IT,Comitini,37.40735,13.6453
IT,Comiso,36.94893,14.60731
IT,Colosimi,39.11911,16.39909
IT,Collinas,39.64059,8.83955
IT,Collesano,37.91809,13.93702
IT,Cleto,39.09019,16.15839
IT,Civita,39.82804,16.31337
IT,Cittanova,38.35431,16.07898
IT,Cittadella del Capo,39.55932,15.87602
IT,Cirò Marina,39.36876,17.12477
IT,Cirò,39.38297,17.06377
IT,Cinquefrondi,38.41618,16.0842
IT,Cinisi,38.16082,13.10099
IT,Ciminna,37.89765,13.55966
IT,Ciminà,38.24618,16.14023
IT,Cicala,39.02219,16.4861
IT,Ciavolo,37.77943,12.53774
IT,Cianciana,37.51896,13.43349
IT,Chiusa Sclafani,37.67692,13.27074
IT,Chiaravalle Centrale,38.67936,16.40864
IT,Chiaramonte Gulfi,37.0305,14.70302
IT,Cetraro,39.5166,15.94158
IT,Cessaniti,38.66395,16.02959
IT,Cesarò,37.84476,14.71308
IT,Cerzeto,39.50789,16.11603
IT,Cervicati,39.54237,16.12682
IT,Cerva,39.02397,16.74538
IT,Cerisano,39.27715,16.17654
IT,Cerenzia,39.24554,16.78758
IT,Cerda,37.90578,13.81496
IT,Cerchiara di Calabria,39.85978,16.38368
IT,Ceramida-Pellegrina,38.29667,15.82572
IT,Cerami,37.80953,14.5066
IT,Centuripe,37.62336,14.74049
IT,Centrache,38.72872,16.43101
IT,Cenadi,38.71934,16.41582
IT,Cellara,39.21849,16.3348
IT,Celico,39.31009,16.33989
IT,Cefalù,38.03856,14.02285
IT,Cefalà Diana,37.91565,13.46325
IT,Cava d'Aliga,36.72964,14.69031
IT,Caulonia,38.38171,16.40951
IT,Cattolica Eraclea,37.44069,13.39265
IT,Catenanuova,37.56876,14.69076
IT,Catanzaro,38.88247,16.60086
IT,Catania,37.49223,15.07041
IT,Castrovillari,39.81632,16.20183
IT,Castroregio,39.9922,16.47846
IT,Castroreale,38.09857,15.21012
IT,Castronovo di Sicilia,37.67894,13.60346
IT,Castrolibero,39.31002,16.19453
IT,Castrofilippo,37.35046,13.75001
IT,Castrignano del Capo,39.8328,18.35087
IT,Castiglione,39.98333,18.35
IT,Castiglione di Sicilia,37.8815,15.12156
IT,Castiglione Cosentino,39.35271,16.28821
IT,Castiadas,39.23704,9.49975
IT,Castelvetrano,37.68081,12.79194
IT,Casteltermini,37.53874,13.64601
IT,Castelmola,37.85829,15.27713
IT,Castelluzzo,38.10096,12.73599
IT,Castell'Umberto,38.08626,14.80686
IT,Castelluccio Inferiore,40.00151,15.98149
IT,Castellana Sicula,37.78686,14.03906
IT,Castellammare del Golfo,38.02653,12.88183
IT,Castel di Lucio,37.88698,14.31116
IT,Castel di Judica,37.49475,14.64744
IT,Casteldaccia,38.05121,13.53041
IT,Castelbuono,37.9253,14.08665
IT,Castanea delle Furie,38.26165,15.52178
IT,Cassibile,36.97862,15.20061
